	sub_id	filename_prefix	tracked_point	event_type	ix_ref	ix_pred
404	pp126	sub-pp126_task-walkFast	right_ankle	IC	308	306
405	pp126	sub-pp126_task-walkFast	right_ankle	IC	539	537
406	pp126	sub-pp126_task-walkFast	right_ankle	IC	764	762
407	pp126	sub-pp126_task-walkFast	right_ankle	FC	218	219
408	pp126	sub-pp126_task-walkFast	right_ankle	FC	457	455
409	pp126	sub-pp126_task-walkFast	right_ankle	FC	685	683
410	pp126	sub-pp126_task-walkFast	right_ankle	FC	913	911
411	pp126	sub-pp126_task-walkFast	left_shank	IC	182	180
412	pp126	sub-pp126_task-walkFast	left_shank	IC	425	424
413	pp126	sub-pp126_task-walkFast	left_shank	IC	654	657
414	pp126	sub-pp126_task-walkFast	left_shank	IC	877	874
415	pp126	sub-pp126_task-walkFast	left_shank	FC	74	78
416	pp126	sub-pp126_task-walkFast	left_shank	FC	344	346
417	pp126	sub-pp126_task-walkFast	left_shank	FC	570	569
418	pp126	sub-pp126_task-walkFast	left_shank	FC	794	795
419	pp126	sub-pp126_task-walkFast	right_shank	IC	29	
420	pp126	sub-pp126_task-walkFast	right_shank	IC	308	302
421	pp126	sub-pp126_task-walkFast	right_shank	IC	539	531
422	pp126	sub-pp126_task-walkFast	right_shank	IC	764	764
423	pp126	sub-pp126_task-walkFast	right_shank	FC	218	220
424	pp126	sub-pp126_task-walkFast	right_shank	FC	457	464
425	pp126	sub-pp126_task-walkFast	right_shank	FC	685	685
426	pp126	sub-pp126_task-walkFast	right_shank	FC	913	917
427	pp126	sub-pp126_task-walkPreferred	left_ankle	IC	48	49
428	pp126	sub-pp126_task-walkPreferred	left_ankle	IC	356	359
429	pp126	sub-pp126_task-walkPreferred	left_ankle	IC	635	635
430	pp126	sub-pp126_task-walkPreferred	left_ankle	IC	902	907
431	pp126	sub-pp126_task-walkPreferred	left_ankle	IC	1172	1174
432	pp126	sub-pp126_task-walkPreferred	left_ankle	FC	253	255
433	pp126	sub-pp126_task-walkPreferred	left_ankle	FC	535	535
434	pp126	sub-pp126_task-walkPreferred	left_ankle	FC	804	804
435	pp126	sub-pp126_task-walkPreferred	left_ankle	FC	1087	1087
436	pp126	sub-pp126_task-walkPreferred	left_ankle	FC		1342
437	pp126	sub-pp126_task-walkPreferred	right_ankle	IC	207	203
438	pp126	sub-pp126_task-walkPreferred	right_ankle	IC	500	498
439	pp126	sub-pp126_task-walkPreferred	right_ankle	IC	763	763
440	pp126	sub-pp126_task-walkPreferred	right_ankle	IC	1043	1043
441	pp126	sub-pp126_task-walkPreferred	right_ankle	IC	1307	1304
442	pp126	sub-pp126_task-walkPreferred	right_ankle	FC	98	
443	pp126	sub-pp126_task-walkPreferred	right_ankle	FC	411	411
444	pp126	sub-pp126_task-walkPreferred	right_ankle	FC	683	682
445	pp126	sub-pp126_task-walkPreferred	right_ankle	FC	949	946
446	pp126	sub-pp126_task-walkPreferred	right_ankle	FC	1215	1212
447	pp126	sub-pp126_task-walkPreferred	left_shank	IC	48	48
448	pp126	sub-pp126_task-walkPreferred	left_shank	IC	356	356
449	pp126	sub-pp126_task-walkPreferred	left_shank	IC	635	635
450	pp126	sub-pp126_task-walkPreferred	left_shank	IC	902	896
451	pp126	sub-pp126_task-walkPreferred	left_shank	IC	1172	1168
452	pp126	sub-pp126_task-walkPreferred	left_shank	FC	253	259
453	pp126	sub-pp126_task-walkPreferred	left_shank	FC	535	537
454	pp126	sub-pp126_task-walkPreferred	left_shank	FC	804	807
455	pp126	sub-pp126_task-walkPreferred	left_shank	FC	1087	1088
456	pp126	sub-pp126_task-walkPreferred	right_shank	IC	207	
457	pp126	sub-pp126_task-walkPreferred	right_shank	IC	500	499
458	pp126	sub-pp126_task-walkPreferred	right_shank	IC	763	759
459	pp126	sub-pp126_task-walkPreferred	right_shank	IC	1043	1042
460	pp126	sub-pp126_task-walkPreferred	right_shank	IC	1307	1306
461	pp126	sub-pp126_task-walkPreferred	right_shank	FC	98	
462	pp126	sub-pp126_task-walkPreferred	right_shank	FC	411	409
463	pp126	sub-pp126_task-walkPreferred	right_shank	FC	683	687
464	pp126	sub-pp126_task-walkPreferred	right_shank	FC	949	954
465	pp126	sub-pp126_task-walkPreferred	right_shank	FC	1215	
466	pp126	sub-pp126_task-walkSlow	left_ankle	IC	47	47
467	pp126	sub-pp126_task-walkSlow	left_ankle	IC	467	464
468	pp126	sub-pp126_task-walkSlow	left_ankle	IC	869	865
469	pp126	sub-pp126_task-walkSlow	left_ankle	IC	1237	1235
470	pp126	sub-pp126_task-walkSlow	left_ankle	IC	1606	1613
471	pp126	sub-pp126_task-walkSlow	left_ankle	IC	1923	1930
472	pp126	sub-pp126_task-walkSlow	left_ankle	IC	2276	2271
473	pp126	sub-pp126_task-walkSlow	left_ankle	FC	329	335
474	pp126	sub-pp126_task-walkSlow	left_ankle	FC	752	762
475	pp126	sub-pp126_task-walkSlow	left_ankle	FC	1123	1123
476	pp126	sub-pp126_task-walkSlow	left_ankle	FC	1487	1499
477	pp126	sub-pp126_task-walkSlow	left_ankle	FC	1826	1828
478	pp126	sub-pp126_task-walkSlow	left_ankle	FC	2168	2170
479	pp126	sub-pp126_task-walkSlow	right_ankle	IC	253	
480	pp126	sub-pp126_task-walkSlow	right_ankle	IC	673	
481	pp126	sub-pp126_task-walkSlow	right_ankle	IC	1055	1052
482	pp126	sub-pp126_task-walkSlow	right_ankle	IC	1432	1429
483	pp126	sub-pp126_task-walkSlow	right_ankle	IC	1770	1773
484	pp126	sub-pp126_task-walkSlow	right_ankle	IC	2102	2100
485	pp126	sub-pp126_task-walkSlow	right_ankle	FC	164	167
486	pp126	sub-pp126_task-walkSlow	right_ankle	FC	578	580
487	pp126	sub-pp126_task-walkSlow	right_ankle	FC	970	970
488	pp126	sub-pp126_task-walkSlow	right_ankle	FC	1323	1324
489	pp126	sub-pp126_task-walkSlow	right_ankle	FC	1686	1688
490	pp126	sub-pp126_task-walkSlow	right_ankle	FC	1996	1999
491	pp126	sub-pp126_task-walkSlow	right_ankle	FC	2354	2356
492	pp126	sub-pp126_task-walkSlow	left_shank	IC	47	
493	pp126	sub-pp126_task-walkSlow	left_shank	IC	467	
494	pp126	sub-pp126_task-walkSlow	left_shank	IC	869	
495	pp126	sub-pp126_task-walkSlow	left_shank	IC	1237	1232
496	pp126	sub-pp126_task-walkSlow	left_shank	IC	1606	1603
497	pp126	sub-pp126_task-walkSlow	left_shank	IC	1923	1924
498	pp126	sub-pp126_task-walkSlow	left_shank	IC	2276	2273
499	pp126	sub-pp126_task-walkSlow	left_shank	FC	329	
500	pp126	sub-pp126_task-walkSlow	left_shank	FC	752	769
501	pp126	sub-pp126_task-walkSlow	left_shank	FC	1123	
502	pp126	sub-pp126_task-walkSlow	left_shank	FC	1487	
503	pp126	sub-pp126_task-walkSlow	left_shank	FC	1826	1833
504	pp126	sub-pp126_task-walkSlow	left_shank	FC	2168	2176
505	pp126	sub-pp126_task-walkSlow	left_shank	FC		358
506	pp126	sub-pp126_task-walkSlow	right_shank	IC	253	254
507	pp126	sub-pp126_task-walkSlow	right_shank	IC	673	
508	pp126	sub-pp126_task-walkSlow	right_shank	IC	1055	1050
509	pp126	sub-pp126_task-walkSlow	right_shank	IC	1432	1428
510	pp126	sub-pp126_task-walkSlow	right_shank	IC	1770	1774
511	pp126	sub-pp126_task-walkSlow	right_shank	IC	2102	2098
512	pp126	sub-pp126_task-walkSlow	right_shank	FC	164	149
513	pp126	sub-pp126_task-walkSlow	right_shank	FC	578	567
514	pp126	sub-pp126_task-walkSlow	right_shank	FC	970	972
515	pp126	sub-pp126_task-walkSlow	right_shank	FC	1323	1323
516	pp126	sub-pp126_task-walkSlow	right_shank	FC	1686	
517	pp126	sub-pp126_task-walkSlow	right_shank	FC	1996	
518	pp126	sub-pp126_task-walkSlow	right_shank	FC	2354	
519	pp165	sub-pp165_task-walkFast	left_ankle	IC	42	39
520	pp165	sub-pp165_task-walkFast	left_ankle	IC	232	230
521	pp165	sub-pp165_task-walkFast	left_ankle	IC	418	416
522	pp165	sub-pp165_task-walkFast	left_ankle	IC	604	602
523	pp165	sub-pp165_task-walkFast	left_ankle	FC	151	155
524	pp165	sub-pp165_task-walkFast	left_ankle	FC	338	341
525	pp165	sub-pp165_task-walkFast	left_ankle	FC	525	525
526	pp165	sub-pp165_task-walkFast	right_ankle	IC	136	134
527	pp165	sub-pp165_task-walkFast	right_ankle	IC	323	326
528	pp165	sub-pp165_task-walkFast	right_ankle	IC	508	507
529	pp165	sub-pp165_task-walkFast	right_ankle	FC	57	57
530	pp165	sub-pp165_task-walkFast	right_ankle	FC	246	248
531	pp165	sub-pp165_task-walkFast	right_ankle	FC	434	436
532	pp165	sub-pp165_task-walkFast	right_ankle	FC	622	625
533	pp165	sub-pp165_task-walkFast	right_ankle	FC		153
534	pp165	sub-pp165_task-walkFast	right_ankle	FC		340
535	pp165	sub-pp165_task-walkFast	right_ankle	FC		525
536	pp165	sub-pp165_task-walkFast	left_shank	IC	42	38
537	pp165	sub-pp165_task-walkFast	left_shank	IC	232	230
538	pp165	sub-pp165_task-walkFast	left_shank	IC	418	416
539	pp165	sub-pp165_task-walkFast	left_shank	IC	604	602
540	pp165	sub-pp165_task-walkFast	left_shank	FC	151	153
541	pp165	sub-pp165_task-walkFast	left_shank	FC	338	345
542	pp165	sub-pp165_task-walkFast	left_shank	FC	525	527
543	pp165	sub-pp165_task-walkFast	right_shank	IC	136	134
544	pp165	sub-pp165_task-walkFast	right_shank	IC	323	322
545	pp165	sub-pp165_task-walkFast	right_shank	IC	508	507
546	pp165	sub-pp165_task-walkFast	right_shank	FC	57	63
547	pp165	sub-pp165_task-walkFast	right_shank	FC	246	251
548	pp165	sub-pp165_task-walkFast	right_shank	FC	434	438
549	pp165	sub-pp165_task-walkFast	right_shank	FC	622	621
550	pp165	sub-pp165_task-walkPreferred	left_ankle	IC	156	153
551	pp165	sub-pp165_task-walkPreferred	left_ankle	IC	365	365
552	pp165	sub-pp165_task-walkPreferred	left_ankle	IC	575	575
553	pp165	sub-pp165_task-walkPreferred	left_ankle	FC	71	71
554	pp165	sub-pp165_task-walkPreferred	left_ankle	FC	284	284
555	pp165	sub-pp165_task-walkPreferred	left_ankle	FC	494	494
556	pp165	sub-pp165_task-walkPreferred	left_ankle	FC	704	703
557	pp165	sub-pp165_task-walkPreferred	right_ankle	IC	43	46
558	pp165	sub-pp165_task-walkPreferred	right_ankle	IC	264	264
559	pp165	sub-pp165_task-walkPreferred	right_ankle	IC	469	469
560	pp165	sub-pp165_task-walkPreferred	right_ankle	IC	678	677
561	pp165	sub-pp165_task-walkPreferred	right_ankle	FC	178	180
562	pp165	sub-pp165_task-walkPreferred	right_ankle	FC	391	392
563	pp165	sub-pp165_task-walkPreferred	right_ankle	FC	599	601
564	pp165	sub-pp165_task-walkPreferred	left_shank	IC	156	154
565	pp165	sub-pp165_task-walkPreferred	left_shank	IC	365	364
566	pp165	sub-pp165_task-walkPreferred	left_shank	IC	575	574
567	pp165	sub-pp165_task-walkPreferred	left_shank	FC	71	71
568	pp165	sub-pp165_task-walkPreferred	left_shank	FC	284	286
569	pp165	sub-pp165_task-walkPreferred	left_shank	FC	494	494
570	pp165	sub-pp165_task-walkPreferred	left_shank	FC	704	705
571	pp165	sub-pp165_task-walkPreferred	right_shank	IC	43	45
572	pp165	sub-pp165_task-walkPreferred	right_shank	IC	264	262
573	pp165	sub-pp165_task-walkPreferred	right_shank	IC	469	470
574	pp165	sub-pp165_task-walkPreferred	right_shank	IC	678	678
575	pp165	sub-pp165_task-walkPreferred	right_shank	FC	178	182
576	pp165	sub-pp165_task-walkPreferred	right_shank	FC	391	393
577	pp165	sub-pp165_task-walkPreferred	right_shank	FC	599	601
578	pp165	sub-pp165_task-walkSlow	left_ankle	IC	198	191
579	pp165	sub-pp165_task-walkSlow	left_ankle	IC	443	443
580	pp165	sub-pp165_task-walkSlow	left_ankle	IC	696	692
581	pp165	sub-pp165_task-walkSlow	left_ankle	IC	952	950
582	pp165	sub-pp165_task-walkSlow	left_ankle	IC	1217	1212
583	pp165	sub-pp165_task-walkSlow	left_ankle	FC	94	95
584	pp165	sub-pp165_task-walkSlow	left_ankle	FC	361	363
585	pp165	sub-pp165_task-walkSlow	left_ankle	FC	602	603
586	pp165	sub-pp165_task-walkSlow	left_ankle	FC	863	863
587	pp165	sub-pp165_task-walkSlow	left_ankle	FC	1119	1122
588	pp165	sub-pp165_task-walkSlow	left_ankle	FC	1127	
589	pp165	sub-pp165_task-walkSlow	right_ankle	IC	55	
590	pp165	sub-pp165_task-walkSlow	right_ankle	IC	63	
591	pp165	sub-pp165_task-walkSlow	right_ankle	IC	327	324
592	pp165	sub-pp165_task-walkSlow	right_ankle	IC	564	564
593	pp165	sub-pp165_task-walkSlow	right_ankle	IC	824	821
594	pp165	sub-pp165_task-walkSlow	right_ankle	IC	1086	1079
595	pp165	sub-pp165_task-walkSlow	right_ankle	FC	228	230
596	pp165	sub-pp165_task-walkSlow	right_ankle	FC	473	474
597	pp165	sub-pp165_task-walkSlow	right_ankle	FC	730	734
598	pp165	sub-pp165_task-walkSlow	right_ankle	FC	988	992
599	pp165	sub-pp165_task-walkSlow	right_ankle	FC	1247	1251
600	pp165	sub-pp165_task-walkSlow	left_shank	IC	198	195
601	pp165	sub-pp165_task-walkSlow	left_shank	IC	443	442
602	pp165	sub-pp165_task-walkSlow	left_shank	IC	696	695
603	pp165	sub-pp165_task-walkSlow	left_shank	IC	952	952
604	pp165	sub-pp165_task-walkSlow	left_shank	IC	1217	1215
605	pp165	sub-pp165_task-walkSlow	left_shank	FC	94	94
606	pp165	sub-pp165_task-walkSlow	left_shank	FC	361	362
607	pp165	sub-pp165_task-walkSlow	left_shank	FC	602	604
608	pp165	sub-pp165_task-walkSlow	left_shank	FC	863	865
609	pp165	sub-pp165_task-walkSlow	left_shank	FC	1119	
610	pp165	sub-pp165_task-walkSlow	left_shank	FC	1127	1125
611	pp165	sub-pp165_task-walkSlow	right_shank	IC	55	
612	pp165	sub-pp165_task-walkSlow	right_shank	IC	63	
613	pp165	sub-pp165_task-walkSlow	right_shank	IC	327	
614	pp165	sub-pp165_task-walkSlow	right_shank	IC	564	564
615	pp165	sub-pp165_task-walkSlow	right_shank	IC	824	823
616	pp165	sub-pp165_task-walkSlow	right_shank	IC	1086	1079
617	pp165	sub-pp165_task-walkSlow	right_shank	FC	228	231
618	pp165	sub-pp165_task-walkSlow	right_shank	FC	473	476
619	pp165	sub-pp165_task-walkSlow	right_shank	FC	730	735
620	pp165	sub-pp165_task-walkSlow	right_shank	FC	988	992
621	pp165	sub-pp165_task-walkSlow	right_shank	FC	1247	1251
622	pp154	sub-pp154_task-walkFast	left_ankle	IC	107	108
623	pp154	sub-pp154_task-walkFast	left_ankle	IC	274	276
624	pp154	sub-pp154_task-walkFast	left_ankle	IC	448	449
625	pp154	sub-pp154_task-walkFast	left_ankle	IC	606	609
626	pp154	sub-pp154_task-walkFast	left_ankle	FC	42	41
627	pp154	sub-pp154_task-walkFast	left_ankle	FC	208	207
628	pp154	sub-pp154_task-walkFast	left_ankle	FC	382	382
629	pp154	sub-pp154_task-walkFast	left_ankle	FC	544	543
630	pp154	sub-pp154_task-walkFast	left_ankle	FC	718	716
631	pp154	sub-pp154_task-walkFast	right_ankle	IC	23	22
632	pp154	sub-pp154_task-walkFast	right_ankle	IC	187	188
633	pp154	sub-pp154_task-walkFast	right_ankle	IC	362	361
634	pp154	sub-pp154_task-walkFast	right_ankle	IC	523	525
635	pp154	sub-pp154_task-walkFast	right_ankle	IC	694	694
636	pp154	sub-pp154_task-walkFast	right_ankle	FC	128	129
637	pp154	sub-pp154_task-walkFast	right_ankle	FC	294	293
638	pp154	sub-pp154_task-walkFast	right_ankle	FC	467	466
639	pp154	sub-pp154_task-walkFast	right_ankle	FC	626	625
640	pp154	sub-pp154_task-walkFast	left_shank	IC	107	110
641	pp154	sub-pp154_task-walkFast	left_shank	IC	274	273
642	pp154	sub-pp154_task-walkFast	left_shank	IC	448	450
643	pp154	sub-pp154_task-walkFast	left_shank	IC	606	609
644	pp154	sub-pp154_task-walkFast	left_shank	FC	42	41
645	pp154	sub-pp154_task-walkFast	left_shank	FC	208	208
646	pp154	sub-pp154_task-walkFast	left_shank	FC	382	382
647	pp154	sub-pp154_task-walkFast	left_shank	FC	544	544
648	pp154	sub-pp154_task-walkFast	left_shank	FC	718	717
649	pp154	sub-pp154_task-walkFast	right_shank	IC	23	22
650	pp154	sub-pp154_task-walkFast	right_shank	IC	187	189
651	pp154	sub-pp154_task-walkFast	right_shank	IC	362	361
652	pp154	sub-pp154_task-walkFast	right_shank	IC	523	526
653	pp154	sub-pp154_task-walkFast	right_shank	IC	694	693
654	pp154	sub-pp154_task-walkFast	right_shank	FC	128	129
655	pp154	sub-pp154_task-walkFast	right_shank	FC	294	293
656	pp154	sub-pp154_task-walkFast	right_shank	FC	467	467
657	pp154	sub-pp154_task-walkFast	right_shank	FC	626	626
658	pp154	sub-pp154_task-walkPreferred	left_ankle	IC	35	34
659	pp154	sub-pp154_task-walkPreferred	left_ankle	IC	232	237
660	pp154	sub-pp154_task-walkPreferred	left_ankle	IC	422	423
661	pp154	sub-pp154_task-walkPreferred	left_ankle	IC	610	612
662	pp154	sub-pp154_task-walkPreferred	left_ankle	IC	810	815
663	pp154	sub-pp154_task-walkPreferred	left_ankle	FC	162	161
664	pp154	sub-pp154_task-walkPreferred	left_ankle	FC	352	351
665	pp154	sub-pp154_task-walkPreferred	left_ankle	FC	543	541
666	pp154	sub-pp154_task-walkPreferred	left_ankle	FC	733	732
667	pp154	sub-pp154_task-walkPreferred	left_ankle	FC		816
668	pp154	sub-pp154_task-walkPreferred	right_ankle	IC	135	134
669	pp154	sub-pp154_task-walkPreferred	right_ankle	IC	327	326
670	pp154	sub-pp154_task-walkPreferred	right_ankle	IC	517	517
671	pp154	sub-pp154_task-walkPreferred	right_ankle	IC	707	707
672	pp154	sub-pp154_task-walkPreferred	right_ankle	FC	63	64
673	pp154	sub-pp154_task-walkPreferred	right_ankle	FC	258	258
674	pp154	sub-pp154_task-walkPreferred	right_ankle	FC	448	449
675	pp154	sub-pp154_task-walkPreferred	right_ankle	FC	638	638
676	pp154	sub-pp154_task-walkPreferred	right_ankle	FC	842	839
677	pp154	sub-pp154_task-walkPreferred	left_shank	IC	35	36
678	pp154	sub-pp154_task-walkPreferred	left_shank	IC	232	234
679	pp154	sub-pp154_task-walkPreferred	left_shank	IC	422	425
680	pp154	sub-pp154_task-walkPreferred	left_shank	IC	610	610
681	pp154	sub-pp154_task-walkPreferred	left_shank	IC	810	811
682	pp154	sub-pp154_task-walkPreferred	left_shank	FC	162	162
683	pp154	sub-pp154_task-walkPreferred	left_shank	FC	352	353
684	pp154	sub-pp154_task-walkPreferred	left_shank	FC	543	543
685	pp154	sub-pp154_task-walkPreferred	left_shank	FC	733	734
686	pp154	sub-pp154_task-walkPreferred	right_shank	IC	135	134
687	pp154	sub-pp154_task-walkPreferred	right_shank	IC	327	326
688	pp154	sub-pp154_task-walkPreferred	right_shank	IC	517	517
689	pp154	sub-pp154_task-walkPreferred	right_shank	IC	707	707
690	pp154	sub-pp154_task-walkPreferred	right_shank	FC	63	63
691	pp154	sub-pp154_task-walkPreferred	right_shank	FC	258	262
692	pp154	sub-pp154_task-walkPreferred	right_shank	FC	448	447
693	pp154	sub-pp154_task-walkPreferred	right_shank	FC	638	638
694	pp154	sub-pp154_task-walkPreferred	right_shank	FC	842	838
695	pp154	sub-pp154_task-walkSlow	left_ankle	IC	19	23
696	pp154	sub-pp154_task-walkSlow	left_ankle	IC	324	329
697	pp154	sub-pp154_task-walkSlow	left_ankle	IC	629	628
698	pp154	sub-pp154_task-walkSlow	left_ankle	IC	920	920
699	pp154	sub-pp154_task-walkSlow	left_ankle	IC	1213	1218
700	pp154	sub-pp154_task-walkSlow	left_ankle	IC	1510	1509
701	pp154	sub-pp154_task-walkSlow	left_ankle	FC	234	
702	pp154	sub-pp154_task-walkSlow	left_ankle	FC	531	530
703	pp154	sub-pp154_task-walkSlow	left_ankle	FC	819	821
704	pp154	sub-pp154_task-walkSlow	left_ankle	FC	1119	1121
705	pp154	sub-pp154_task-walkSlow	left_ankle	FC	1412	
706	pp154	sub-pp154_task-walkSlow	right_ankle	IC	181	180
707	pp154	sub-pp154_task-walkSlow	right_ankle	IC	479	479
708	pp154	sub-pp154_task-walkSlow	right_ankle	IC	773	772
709	pp154	sub-pp154_task-walkSlow	right_ankle	IC	1066	1066
710	pp154	sub-pp154_task-walkSlow	right_ankle	IC	1358	1358
711	pp154	sub-pp154_task-walkSlow	right_ankle	FC	95	95
712	pp154	sub-pp154_task-walkSlow	right_ankle	FC	386	385
713	pp154	sub-pp154_task-walkSlow	right_ankle	FC	686	688
714	pp154	sub-pp154_task-walkSlow	right_ankle	FC	980	980
715	pp154	sub-pp154_task-walkSlow	right_ankle	FC	1267	1266
716	pp154	sub-pp154_task-walkSlow	right_ankle	FC	1570	1575
717	pp154	sub-pp154_task-walkSlow	right_ankle	FC		176
718	pp154	sub-pp154_task-walkSlow	left_shank	IC	19	18
719	pp154	sub-pp154_task-walkSlow	left_shank	IC	324	323
720	pp154	sub-pp154_task-walkSlow	left_shank	IC	629	628
721	pp154	sub-pp154_task-walkSlow	left_shank	IC	920	923
722	pp154	sub-pp154_task-walkSlow	left_shank	IC	1213	1212
723	pp154	sub-pp154_task-walkSlow	left_shank	IC	1510	1512
724	pp154	sub-pp154_task-walkSlow	left_shank	FC	234	241
725	pp154	sub-pp154_task-walkSlow	left_shank	FC	531	532
726	pp154	sub-pp154_task-walkSlow	left_shank	FC	819	822
727	pp154	sub-pp154_task-walkSlow	left_shank	FC	1119	1122
728	pp154	sub-pp154_task-walkSlow	left_shank	FC	1412	1414
729	pp154	sub-pp154_task-walkSlow	right_shank	IC	181	181
730	pp154	sub-pp154_task-walkSlow	right_shank	IC	479	479
731	pp154	sub-pp154_task-walkSlow	right_shank	IC	773	772
732	pp154	sub-pp154_task-walkSlow	right_shank	IC	1066	1066
733	pp154	sub-pp154_task-walkSlow	right_shank	IC	1358	1357
734	pp154	sub-pp154_task-walkSlow	right_shank	FC	95	97
735	pp154	sub-pp154_task-walkSlow	right_shank	FC	386	387
736	pp154	sub-pp154_task-walkSlow	right_shank	FC	686	688
737	pp154	sub-pp154_task-walkSlow	right_shank	FC	980	980
738	pp154	sub-pp154_task-walkSlow	right_shank	FC	1267	1267
739	pp154	sub-pp154_task-walkSlow	right_shank	FC	1570	1575
740	pp121	sub-pp121_task-walkFast	left_ankle	IC	94	89
741	pp121	sub-pp121_task-walkFast	left_ankle	IC	234	232
742	pp121	sub-pp121_task-walkFast	left_ankle	IC	381	378
743	pp121	sub-pp121_task-walkFast	left_ankle	IC	517	530
744	pp121	sub-pp121_task-walkFast	left_ankle	FC	31	33
745	pp121	sub-pp121_task-walkFast	left_ankle	FC	172	173
746	pp121	sub-pp121_task-walkFast	left_ankle	FC	321	321
747	pp121	sub-pp121_task-walkFast	left_ankle	FC	468	467
748	pp121	sub-pp121_task-walkFast	right_ankle	IC	25	16
749	pp121	sub-pp121_task-walkFast	right_ankle	IC	163	161
750	pp121	sub-pp121_task-walkFast	right_ankle	IC	311	310
751	pp121	sub-pp121_task-walkFast	right_ankle	IC	454	452
752	pp121	sub-pp121_task-walkFast	right_ankle	FC	99	100
753	pp121	sub-pp121_task-walkFast	right_ankle	FC	240	250
754	pp121	sub-pp121_task-walkFast	right_ankle	FC	383	393
755	pp121	sub-pp121_task-walkFast	right_ankle	FC	544	553
756	pp121	sub-pp121_task-walkFast	left_shank	IC	94	91
757	pp121	sub-pp121_task-walkFast	left_shank	IC	234	231
758	pp121	sub-pp121_task-walkFast	left_shank	IC	381	377
759	pp121	sub-pp121_task-walkFast	left_shank	IC	517	533
760	pp121	sub-pp121_task-walkFast	left_shank	FC	31	
761	pp121	sub-pp121_task-walkFast	left_shank	FC	172	178
762	pp121	sub-pp121_task-walkFast	left_shank	FC	321	324
763	pp121	sub-pp121_task-walkFast	left_shank	FC		396
764	pp121	sub-pp121_task-walkFast	left_shank	FC	468	
765	pp121	sub-pp121_task-walkFast	left_shank	FC		107
766	pp121	sub-pp121_task-walkFast	left_shank	FC		250
767	pp121	sub-pp121_task-walkFast	left_shank	FC		551
768	pp121	sub-pp121_task-walkFast	right_shank	IC	25	18
769	pp121	sub-pp121_task-walkFast	right_shank	IC	163	162
770	pp121	sub-pp121_task-walkFast	right_shank	IC	311	313
771	pp121	sub-pp121_task-walkFast	right_shank	IC	454	451
772	pp121	sub-pp121_task-walkFast	right_shank	IC		72
773	pp121	sub-pp121_task-walkFast	right_shank	IC		365
774	pp121	sub-pp121_task-walkFast	right_shank	FC	99	103
775	pp121	sub-pp121_task-walkFast	right_shank	FC	240	252
776	pp121	sub-pp121_task-walkFast	right_shank	FC	383	394
777	pp121	sub-pp121_task-walkFast	right_shank	FC	544	555
778	pp121	sub-pp121_task-walkSlow	left_ankle	IC	209	207
